رقم الصفحة,العنوان,صحافة,Column,رقم الموضوع,رقم العدد,الصفحات,Column2,Column 9,Column 10
165,نظام انتاج الحرير وبيعه,المجلة,,33,1581,6,,,
165,نظام مديرية الآثار,المجلة,,33,1585,6,,,
165,نظام المعادن,المجلة,,33,1587,3,4,,
165,نظام المعادن,المجلة,,33,1588,2,3,,
165,نظام المعادن,المجلة,,33,1510,6,,,
165,نظام المعادن,المجلة,,33,1591,6,,,
165,نظام المعادن,المجلة,,33,1592,6,,,
165,نظام المعادن,المجلة,,33,1593,6,,,
165,نظام المعادن,المجلة,,33,1594,6,,,
165,نظام المعادن,المجلة,,33,1595,6,,,
165,نظام المعادن,المجلة,,33,1596,6,,,
165,نظام ويركو التمتع,المجلة,,34,1616,3,,,
165,رسم الطوابع,المجلة,,34,1616,5,6,,
165,نظام ويركو التمتع,المجلة,,34,1617,5,6,,
165,نظام ويركو التمتع,المجلة,,34,1618,3,4,,
165,نظام ويركو التمتع,المجلة,,34,1619,3,4,,
165,نظام الدفتر الحاقاني,المجلة,,34,1633,2,3,,
165,نظام الدفتر الخاقاني,المجلة,,34,1634,3,,,
165,نظام الدفتر الخاقاني,المجلة,,34,1636,3,4,,
165,نظام الدفتر الخاقاني,المجلة,,34,1637,7,,,
166,قانون,,,,,,,,
166,تعديل مادة في اصول المحاكمات,المجلة,,34,1642,1,,,
166,نظام البوليس الجديد,المجلة,,34,1643,3,,,
166,نظام البوليس الجديد,المجلة,,34,1644,6,,,
166,نظام البوليس الجديد,المجلة,,34,1645,3,,,
166,نظام البوليس الجديد,المجلة,,34,1646,3,4,,
166,نظام البوليس الجديد,المجلة,,34,1648,3,,,
166,نظام البوليس الجديد,المجلة,,35,1649,6,,,
166,نظام البوليس الجديد,المجلة,,35,1650,6,7,,
166,نظام البوليس الجديد,المجلة,,35,1651,2,3,,
166,نظام البوليس الجديد,المجلة,,35,1652,6,,,
166,نظام البوليس الجديد,المجلة,,35,1653,6,,,
166,نظام البوليس الجديد,المجلة,,35,1655,6,,,
166,تعديل نظام الويركو,المجلة,,35,1656,5,6,,
166,نظام البوليس الجديد,المجلة,,35,1657,6,,,
166,فرمان اخذ العسكر السلطاني,المجلة,,35,1666,1,,,
166,القانون الاساسي,المجلة,,35,1673,2,3,,
166,جمعية الاتحاد والترقي,المجلة,,35,1677,4,,,
166,منزلة القانون في الفقه,القاسمي(جمال الدين),,35,1680,2,3,,
166,تعديل القوانين,المجلة,,35,1685,2,3,,
167,قصص,,,,,,,,
167,سعادة العائلة,اسحق (عوني),,19,904,4,,,
167,سعادة العائلة,اسحق (عوني),,19,905,4,,,
167,سعادة العائلة,اسحق (عوني),,19,906,4,,,
167,سعادة العائلة,اسحق (عوني),,19,907,4,,,
167,سعادة العائلة,اسحق (عوني),,19,908,4,,,
167,سعادة العائلة,اسحق (عوني),,19,909,4,,,
167,سعادة العائلة,اسحق (عوني),,19,910,4,,,
167,سعادة العائلة,اسحق (عوني),,19,911,4,,,
167,سعادة العائلة,اسحق (عوني),,19,912,4,,,
167,سعادة العائلة,اسحق (عوني),,19,913,4,,,
167,سعادة العائلة,اسحق (عوني),,19,914,4,,,
167,سعادة العائلة,اسحق (عوني),,19,915,4,,,
167,سعادة العائلة,اسحق (عوني),,19,916,4,,,
167,سعادة العائلة,اسحق (عوني),,19,917,4,,,
167,سعادة العائلة,اسحق (عوني),,19,918,4,,,
167,سعادة العائلة,اسحق (عوني),,19,921,4,,,
167,سعادة العائلة,اسحق (عوني),,19,924,4,,,
167,سعادة العائلة,اسحق (عوني),,19,927,4,,,
167,سعادة العائلة,اسحق (عوني),,19,930,4,,,
167,سعادة العائلة,اسحق (عوني),,19,933,4,,,
167,سعادة العائلة,اسحق (عوني),,19,934,4,,,
167,سعادة العائلة,اسحق (عوني),,20,937,4,,,
167,سعادة العائلة,اسحق (عوني),,20,938,4,,,
167,الوطني,المؤيد,,21,1025,3,,,
168,كتب ومكتبات,,,,,,,,
168,"مختصر ""ثمرات الاوراق""",الحموي (ابن حجة),,1,1,3,4,,
168,"مختصر ""ثمرات الاوراق""",الحموي (ابن حجة),,1,2,3,4,,
168,"مختصر ""ثمرات الاوراق""",الحموي (ابن حجة),,1,3,3,4,,
168,"مختصر ""ثمرات الاوراق""",الحموي (ابن حجة),,1,4,3,4,,
168,"مختصر ""ثمرات الاوراق""",المجلة,,1,5,3,4,,
168,"مختصر ""ثمرات الاوراق""",الحموي (ابن حجة),,1,8,3,4,,
168,"مختصر ""ثمرات الاوراق""",الحموي (ابن حجة),,1,9,3,4,,
168,"مختصر ""ثمرات الاوراق""",الحموي (ابن حجة),,1,10,3,4,,
168,"مختصر ""ثمرات الاوراق""",الحموي (ابن حجة),,1,14,3,4,,
168,معرض الحسناء في تراجم مشاهير النساء,نحاس(مريم),,1,32,3,4,,
168,كنز الرغائب في متخبات الجوائب,محرر الجوائب,,1,34,4,,,
168,تاريخ اثار الادهار,الخوري وشحادة (سليم سليم ),,1,39,4,,,
168,تلطيف الاسلوب,انسي(محمد),,1,41,4,,,
168,عقود الجواهر المنيفة,الحسيني (محمد مرتضى),,1,42,4,,,
168,شرح اطواق الذهب ,الاسير (يوسف),,1,46,4,,,
168,كشف الارب عن سر الادب,الاحدب (_ابراهيم),,1,49,4,,,
168,دار للمطالعة في كركوك,المجلة,,2,57,4,,,
168,مجلدات المكتبة العامة بمصر,مونيتور ايجبسيان,,2,58,4,,,
168,قاموس تركي - فارسي - عربي,الخوري(فارس),,2,59,4,,,
168,رشدة الطلاب,الخوري (فارس),,2,59,4,,,
168,قرة عيون الاخبار,علاء الدين,,2,71,4,,,
168,النزهة الخيرية,لازغلي (الحاج حسن),,2,96,4,,,
168,ترجمة تاريخ التمدن الاوروبي,خوري(حنين),,2,97,4,,,
168,اثار الادهار,شحادة (سليم),,2,10,4,,,
168,التحفة الادبية,الخوري(حنين),,3,108,3,,,
168,"ترجمة "" التعليمات في اصول المرفعات""",ابو السعود,,3,114,4,,,
168,رد المختار على الدار المختار,عابدين (علاء الدين),,3,116,3,,,
168,الديوان المسكي,الاحديب (ابراهيم),,3,116,3,,,
168,"شرح ""مغنى الطلاب""",ايساغوجي,,3,117,3,,,
169,كتب ومكتبات,,,,,,,,
169,طبع ديوان ابي الفتح البستي,المجلة,,3,123,4,,,
169,الديوان السكي,الاحدب (ابراهيم),,3,123,4,,,
169,الدر الثمين اسماء البنات والبنين,مقبل بك,,4,162,4,,,
169,كنز الناظم ومصباح الهائم,الدمشقي(سليم),,4,195,3,,,
169,معرض الحسناء,نوفر (مريم),,5,220,1,,,
169,تحفة المتزوج,الخوري(شاكر),,5,236,1,,,
169,كتاب بالفرنسية عن الاسلام,دوزى,,5,246,3,,,
169,المكتبات العلمية في دمشق,المجلة,,5,353,3,4,,
169,الكفاية لذوي العناية,القاخوري(عبد الباسط),,5,266,1,,,
169,جمع البحرين,اليازجي (ابراهيم),,6,270,4,,,
169,مكتبة شرقية عربية,فرزوزى (حبيب),,6,285,4,,,
169,تعريب سر النجاح,صروف (يعقوب),,6,298,1,,,
169,الدر النفيس في مؤانسة الجليس,شيت(يوسف),,6,309,4,,,
169,نفحات الازهار ,النابلسي(ابراهيم),,6,318,4,,,
169,تعريب التاريخ القديم والحديث,جودت باشا,,7,324,1,,,
169,ديوان محمد الرفاعي,المجخلة,,7,331,1,,,
169,طبعة منقحة للوشي المرقوم,الاحدب (ابراهيم),,7,346,4,,,
169,لمحات السعادة في فن الولادة,حمدت (عيسى),,7,349,1,,,
169,اساس البلاغة,الزمخشري,,7,362,4,,,
169,ابداع الابداء,الاحدب (ابراهيم),,8,386,4,,,
169,الادلة الجليسة,الاباء اليسوعيون,,8,387,4,,,
169,بحث المطالب في علم العربية,فرحات (جرمانوس),,8,391,4,,,
169,ديوان ابي الحسن المصري,المجلة,,8,398,1,,,
169,مجاني الادب في حدائق العرب,المكتبة اليسوعية,,8,398,1,,,
169,منتخبات الصناعة,ميدكاريوس (شاهين),,8,399,4,,,
169,تاريخ سوريا,ايلي (جرجي),,8,401,4,,,
169,النزهة الخيرية,لازافلي (حسن),,8,416,1,,,
169,غرائب الارض والسماوات,الحوراني(ابراهيم),,9,424,4,,,
169,سلوان المطاع,ابن ظفر (ابو هشام محمد),,9,450,9,,,
169,سلوان المطاع,ابن ظفر (ابو هشام محمد),,9,451,7,,,
170,كتب ومكتبات,,,,,,,,
170,سلوان المطاع,ابن ظفر (ابو هشام),,9,452,3,,,
170,سلوان المطاع,ابن ظفر (ابو هشام),,10,454,4,,,
170,اثار الدائرة العلمية المارونية,الدبس (بطرس),,10,455,4,,,
170,الفاكه الجنية في المقتطفات النحوية,الابياري (عبد الهادي),,10,461,4,,,
170,الوسائل الادبية في الرسائل الاحدبية,الابياري (عبد الهادي),,10,461,4,,,
170,الكواكب الدرية في الضوابط العلمية,الابياري (عبد الهادي),,10,461,4,,,
170,المرقوم في حل المنظوم,ابن الاثير,,10,463,4,,,
170,ديوان كمال الدين المصري,المجلة,,10,463,4,,,
170,الشهاب الثاقب في صناعة الكاتب,الشرتوتي(سعيد),,10,469,1,,,
170,ديوان ابي العلاء المعري,الزهار (لطف الله),,10,484,1,,,
170,سلسلة الفكاهات,القصيري (سامي),,11,501,1,,,
170,مناهج الحكماء في نفي النشوء والارتفاء,الحوراني (ابراهيم),,11,505,1,,,
170,منتخبات الصناعة في فن الزراعة,نحول (بشارة),,11,508,1,,,
170,سيرة عنترة,المطبعة الادبية,,11,508,1,,,
170,صدق البيان في طب الحيوان,عون جرجس,,11,520,1,,,
170,الشرح الجلي لبيت الموصلي,البربير (محمد),,11,520,4,,,
170,ديوان محمد التلمساني,الزهار (لطف الله),,11,523,4,,,
170,رسالة الاصداف والدور,عمر (ابو حفى),,11,537,1,,,
170,شرح لنهج البلاغة,عبده(محمد),,11,548,4,,,
170,ديوان شعر,بن سهل (ابراهمي),,11,557,6,,,
170,الامراض الزهرية,مطر (ابراهيم),,11,566,1,,,
170,فردوس السرور,الخورى (أمين),,11,571,1,,,
170,"قصة ""بيت شونبرج"" مترجمة",مدام سارلش,,12,572,1,,,
170,كتاب الترجمة,الحرفوش (يوسف),,12,578,4,,,
170,النهج القويم في التاريخ القديم,بورتر (هارفي),,12,580,1,,,
170,الشرح الجلي,البربير(جرجس),,12,583,1,2,,
170,ترجمة الف يوم ويوم,نوفل (جرجس),,12,583,2,,,
170,ترجمة روضة الازهار,نوفل (جرجس),,12,584,1,,,
170,الالفاظ العربية والفلسفة اللغوية,زيدان (جرجي),,12,586,1,,,
170,النقش على الحجر,فان ديك (كرنيليوس),,12,586,1,,,
171,كتب ومكتبات,,,,,,,,
171,رسالة الرد على الدهريين,الافضاني (جمال الدين),,12,592,1,,,
171,تاريخ روسيا الحديث,القلفاظ (نخلة),,12,592,1,,,
171,امثلة الكتاب المقدس,نيوتن (ربتشارد),,12,592,1,,,
171,علم الاداب,شيخرو (الاب لويس),,12,598,1,,,
171,شرح ديوان عمر بن الفارض,الخوري (خليل),,13,600,1,,,
171,ترجمة روابة ذات النقاب,آصف (يوسف),,13,600,1,,,
171,دبوان ابي القاسم بن هاني,المكتبة الوطنية,,13,602,1,,,
171,تارخ الدولة المكدونية,طراد (نجيب),,13,606,1,3,,
171,روضة الاكتساب,المجلة,,13,610,1,,,
171,تراجم,القلفاظ (نخلة),,13,611,2,,,
171,الدرر,النحاس (جرجس),,13,611,2,,,
171,ترجمة رواية قلب الاسد,ادارة جريدة المقتطف,,13,615,2,,,
171,كتاب النقش في الحجر,الدكتور كرنيليوس,,13,618,1,,,
171,كتاب الخواطر,خيوط (جبر),,13,626,1,,,
171,كتاب الابداع,الاحدب (ابراهيم),,13,636,4,,,
171,سلوان المطاع,ابي هاشم (محمد),,13,643,4,,,
171,رواية الفريق,رزق الله (نقولا),,14,646,1,,,
171,الجليس الانيس,بسترس (سليم),,14,650,2,,,
171,شقاء المحبين,العنحوري (حنا),,14,650,2,,,
171,سالنامة ولاية الحجاز,عارفي (محمد),,14,652,1,2,,
171,سر الليال في القلب والابدال,الشدياق (احمد الفارس),,14,665,4,,,
171,ديوان احمد فارس الشدياق,فارس (سليم),,14,665,4,,,
171,المراة تعكس التوراة,الشدياق (فارس),,14,665,4,,,
171,الكنز المصون في رموز الماسون,مكتبة النجاح,,14,665,4,,,
171,جيش الجناية,دابر (كاميل),,14,668,4,,,
171,نهرج المراسلة,الشرتوني (رشيد),,14,670,1,,,
171,الخلاصة الطبية,دى برون,,14,780,1,,,
171,ريحانة الانس,البستاني (عبد الله,,14,680,1,,,
171,انيس الجلساء في ديوان الخنساء,المطبعة اليسوعية,,14,682,1,,,
171,ترجمة رواية العبر,طراد (نجيب),,14,685,1,,,
172,كتب ومكتبات,,,,,,,,
172,الف ليلة وليلة,المطبعة اليسوعية,,14,687,1,,,
172,روايات الاغاني,المطبعة اليسوعية,,14,690,1,,,
172,مقالات اوفليدس في الهندسة,همام (جرجس),,14,691,1,,,
172,طبعة جديدة لمقامات الحريري,سركيس (خليل),,14,694,1,,,
172,طبعة جديدة لديوان الامام الفارضي,الخوري (خليل),,14,694,1,,,
172,اقرب الموارد,الشرتوني (سعيد),,15,697,4,,,
172,تمرين الطلاب,الشرتوني (رشيد ),,15,698,1,,,
172,مجلة الاحكام,المجلة,,15,699,1,,,
172,اليهودي التائه (ترجمة نجيب طراد),سو (اوجان),,15,704,1,,,
172,اطواق الذهب,,,15,704,4,,,
172,تاج العروس,مجد الدين (ابي الفضل),,15,706,4,,,
172,"تعريب ""تاريخ وليم الظافر""",دافر (اسعد),,15,714,1,,,
172,ترجمان الافكار,المكتبة الوطنية,,15,715,1,,,
172,رياض المختار,الغازي (احمد مختار),,15,716,1,,,
172,وسيلة المقاصد في الفقه والعقائد,القايني (عبد الجواد),,15,716,1,,,
172,كشف النقاب عن انواع الشراب,غازي (رشيد),,15,716,1,,,
172,شقاء المحبين,منحوري (حنا),,15,721,1,,,
172,مصباح الافكار,شقير (شاكر),,15,722,1,,,
